Date,AAPL,ABBV,AEP,AMT,AMZN,APD,BA,BAC,CMCSA,COP,COST,CVX,DIS,DUK,ECL,EOG,EQIX,GOOG,GS,HD,JPM,KO,LIN,META,MRK,MSFT,NEE,NKE,NVDA,PEP,PFE,PG,PLD,RTX,SHW,SO,T,TSLA,UNH,V,VZ,WMT
2018-05-09,44.01588821411133,71.9538345336914,50.46000671386719,111.85536193847656,80.4000015258789,135.82986450195312,329.9266662597656,25.40815544128418,23.192506790161133,52.882198333740234,175.6201171875,91.15011596679688,94.9844970703125,56.16436004638672,135.01060485839844,86.94390869140625,332.9134826660156,53.69715118408203,202.08859252929688,153.29623413085938,91.17622375488281,32.625389099121094,137.41693115234375,181.23776245117188,43.248329162597656,89.37299346923828,32.4453239440918,61.10993576049805,6.327239513397217,75.16200256347656,23.212961196899414,58.68294143676758,52.21839904785156,64.37466430664062,118.22322082519531,31.687692642211914,13.449875831604004,20.456666946411133,200.78135681152344,123.74455261230469,29.914344787597656,24.454833984375
2018-05-10,44.6454963684082,73.14144134521484,51.03107833862305,113.42839813232422,80.4540023803711,136.40655517578125,331.1586608886719,25.54876136779785,23.818925857543945,53.37483596801758,175.60218811035156,91.22091674804688,96.60921478271484,56.54052734375,135.63531494140625,87.80014038085938,341.91021728515625,54.43162536621094,203.51817321777344,153.9542694091797,91.8836898803711,32.9377555847168,138.77777099609375,184.08538818359375,43.33042526245117,90.26726531982422,32.842979431152344,61.082950592041016,6.434847354888916,76.02960205078125,23.352916717529297,59.3154182434082,52.5146369934082,64.89230346679688,118.1114730834961,32.35343933105469,13.655475616455078,20.334667205810547,204.7232208251953,123.89585876464844,30.443239212036133,24.499269485473633
2018-05-11,44.4756965637207,74.0872573852539,51.137691497802734,112.59322357177734,80.14550018310547,136.9832000732422,329.6090393066406,25.573579788208008,24.075523376464844,53.672420501708984,175.88067626953125,91.94320678710938,96.9797592163086,56.359676361083984,135.16680908203125,86.6634292602539,344.6803894042969,54.4658317565918,203.08338928222656,156.54544067382812,91.5379867553711,32.90651321411133,139.29022216796875,185.5340576171875,44.54690170288086,90.07365417480469,32.94751739501953,61.5416374206543,6.296319007873535,76.15467071533203,23.65949058532715,59.49379348754883,52.30646514892578,65.09101867675781,118.31017303466797,32.51262664794922,13.831096649169922,20.070667266845703,208.7263946533203,124.67139434814453,31.359102249145508,24.703702926635742
2018-05-14,44.37193298339844,75.30332946777344,51.0996208190918,112.13104248046875,80.0770034790039,137.3703155517578,331.6590881347656,25.738994598388672,24.256656646728516,53.788368225097656,175.988525390625,92.33267974853516,97.33131408691406,56.30181121826172,134.37681579589844,87.60084533691406,341.30120849609375,54.562049865722656,203.91107177734375,157.17884826660156,91.57015228271484,32.82842254638672,140.01487731933594,185.18675231933594,44.539424896240234,90.37788391113281,32.83684158325195,61.91033935546875,6.316850662231445,75.93579864501953,23.899417877197266,59.42081832885742,52.21038055419922,65.35247802734375,119.39363098144531,32.237648010253906,13.788257598876953,19.46466636657715,212.7733612060547,124.094482421875,31.27526092529297,25.002946853637695
2018-05-15,43.968666076660156,74.0872573852539,50.87118148803711,110.84182739257812,78.80599975585938,136.81016540527344,329.28179931640625,25.82170295715332,24.158546447753906,54.17483139038086,175.62913513183594,91.8724136352539,97.78738403320312,55.6507568359375,134.30331420898438,88.74494171142578,333.0421447753906,53.5220832824707,201.9464569091797,154.62879943847656,90.87073516845703,32.57854080200195,140.1297149658203,182.88482666015625,44.18121337890625,89.72332000732422,32.560115814208984,62.503902435302734,6.074428558349609,75.6622314453125,23.78611946105957,59.15321731567383,51.41773986816406,65.12762451171875,117.86314392089844,31.991619110107422,13.745426177978516,18.94533348083496,209.79507446289062,123.990478515625,30.823768615722656,25.04145622253418
2018-05-16,44.37901306152344,74.69883728027344,50.368629455566406,110.65531921386719,79.36399841308594,137.18910217285156,328.17498779296875,25.689369201660156,24.56609344482422,53.98931884765625,178.5311279296875,91.74493408203125,99.80165100097656,54.999698638916016,135.68118286132812,89.68233489990234,330.8465270996094,53.64805221557617,201.4449005126953,153.31271362304688,91.11995697021484,32.445796966552734,140.5008544921875,181.77349853515625,44.5916748046875,89.95480346679688,32.21575927734375,64.15869140625,6.085559844970703,75.9670639038086,23.779457092285156,59.62356185913086,50.76123046875,65.2479019165039,118.3194808959961,31.76006317138672,13.835376739501953,19.09866714477539,211.73973083496094,123.79183197021484,30.868911743164062,25.518468856811523
2018-05-17,44.098365783691406,74.89797973632812,49.66050720214844,110.96344757080078,79.08799743652344,137.37857055664062,331.22601318359375,25.482593536376953,24.460433959960938,54.61540985107422,179.3307342529297,92.47350311279297,99.13656616210938,54.275054931640625,135.09332275390625,93.11465454101562,327.5616455078125,53.490352630615234,199.88990783691406,152.4490203857422,90.81444549560547,33.03145217895508,141.2608184814453,182.32916259765625,44.084190368652344,89.05667114257812,32.06202697753906,63.79895782470703,6.127612590789795,76.53763580322266,23.799449920654297,59.97222137451172,50.665130615234375,65.52657318115234,118.31016540527344,31.564674377441406,13.67689037322998,18.96933364868164,212.82594299316406,123.08137512207031,30.86246681213379,25.03257179260254
2018-05-18,43.93799591064453,75.3673324584961,49.43968963623047,111.1256103515625,78.71849822998047,138.58949279785156,338.0499267578125,25.0277042388916,24.694395065307617,53.757450103759766,178.75572204589844,91.33065032958984,98.74699401855469,54.01884841918945,135.79141235351562,92.84890747070312,330.9322509765625,52.88382339477539,198.13429260253906,154.16819763183594,89.34320068359375,32.9377555847168,140.97804260253906,181.2576141357422,44.13642883300781,89.22331237792969,32.06818771362305,64.14068603515625,6.083828449249268,76.21717834472656,23.75279998779297,59.55866622924805,50.63310623168945,65.83159637451172,120.59400939941406,31.351896286010742,13.728292465209961,18.454666137695312,214.29754638671875,123.08137512207031,30.791519165039062,24.780736923217773
2018-05-21,44.24930191040039,75.54511260986328,49.5615234375,111.39318084716797,79.27300262451172,139.57801818847656,350.2637634277344,25.267549514770508,24.407608032226562,54.61540985107422,179.34869384765625,92.40924072265625,98.87051391601562,53.931034088134766,135.94757080078125,94.07418823242188,333.4108581542969,53.53944396972656,198.71946716308594,156.11770629882812,90.16323852539062,33.11734390258789,141.7998809814453,183.05348205566406,43.711029052734375,90.3714828491211,32.84093475341797,64.19465637207031,6.041774749755859,77.78047943115234,23.85942840576172,60.053306579589844,51.097496032714844,67.33552551269531,121.595947265625,31.87283706665039,13.959598541259766,18.965999603271484,217.15322875976562,123.77290344238281,31.23655128479004,25.038497924804688
2018-05-22,44.13845443725586,75.54511260986328,49.82801818847656,111.2066650390625,79.06999969482422,138.15292358398438,341.6977233886719,25.54876136779785,24.535903930664062,54.205745697021484,178.7646942138672,91.59491729736328,98.88002014160156,54.216495513916016,134.5789031982422,91.35054779052734,330.5811767578125,53.05095291137695,198.97027587890625,153.71572875976562,90.85462188720703,32.99240493774414,140.6864776611328,182.36886596679688,43.62147521972656,90.27889251708984,32.678993225097656,64.1317138671875,6.003679275512695,78.10872650146484,23.806116104125977,60.02896499633789,51.057472229003906,67.24085998535156,116.98463439941406,31.95354652404785,13.891058921813965,18.333999633789062,214.77059936523438,123.82026672363281,31.481657028198242,24.700742721557617
2018-05-23,44.42145919799805,75.09709167480469,50.612300872802734,110.94722747802734,80.09300231933594,137.55982971191406,345.73046875,25.17657470703125,24.060428619384766,53.425079345703125,178.0189666748047,91.9306411743164,97.75888061523438,54.80207061767578,133.7705841064453,90.77478790283203,331.642333984375,53.54489517211914,198.8114013671875,153.55123901367188,90.43659973144531,33.10953903198242,140.2092742919922,185.44471740722656,44.158809661865234,91.35299682617188,32.853233337402344,64.15869140625,6.127193450927734,78.51520538330078,23.972734451293945,60.15062713623047,51.85810852050781,67.0883560180664,119.63880920410156,32.27638626098633,13.848228454589844,18.60466766357422,213.9646759033203,124.92860412597656,31.339754104614258,24.594079971313477
2018-05-24,44.37193298339844,73.34765625,50.89402770996094,109.86878204345703,80.15350341796875,136.81842041015625,345.5284118652344,24.98634147644043,23.87175178527832,52.90721893310547,178.6927947998047,90.43778991699219,97.01776885986328,55.43887710571289,133.6236114501953,88.56040954589844,333.8681640625,53.5225830078125,197.3818359375,153.9460906982422,89.4236068725586,33.04707336425781,139.17543029785156,184.4822540283203,44.12897491455078,91.02890014648438,33.04179763793945,64.91413879394531,6.130906581878662,78.30413818359375,23.919414520263672,59.818153381347656,51.62591552734375,66.99372863769531,120.25485229492188,32.4671516418457,14.040983200073242,18.523332595825195,212.62448120117188,124.93805694580078,31.372005462646484,24.546674728393555
2018-05-25,44.47333526611328,71.88270568847656,51.18337631225586,110.54181671142578,80.50749969482422,135.92051696777344,346.57745361328125,24.94499397277832,23.962316513061523,50.60388946533203,178.21665954589844,87.28055572509766,97.103271484375,55.49010467529297,132.9254913330078,86.9217529296875,334.7738952636719,53.34503936767578,196.47061157226562,153.69932556152344,88.96534729003906,33.10953903198242,138.79544067382812,183.4801483154297,44.09910583496094,91.07518768310547,33.291873931884766,64.97709655761719,6.170263290405273,78.40576934814453,23.779457092285156,60.25603103637695,51.56988525390625,66.79915618896484,122.05022430419922,32.665252685546875,13.925328254699707,18.59000015258789,214.56912231445312,124.36019897460938,31.29460334777832,24.431129455566406
